time_ps,eta_A,abs_eta_A,running_mean_A,running_abs_mean_A
57.520000,0.23107535,0.23107535,0.48089627,0.48089627
57.560000,0.23337204,0.23337204,0.48072438,0.48072438
57.600000,0.24701919,0.24701919,0.48056220,0.48056220
57.640000,0.26251073,0.26251073,0.48041098,0.48041098
57.680000,0.28184812,0.28184812,0.48027338,0.48027338
57.720000,0.29643956,0.29643956,0.48014607,0.48014607
57.760000,0.32964196,0.32964196,0.48004191,0.48004191
57.800000,0.34305802,0.34305802,0.47994718,0.47994718
57.840000,0.34879018,0.34879018,0.47985654,0.47985654
57.880000,0.35319495,0.35319495,0.47976907,0.47976907
57.920000,0.34305421,0.34305421,0.47967471,0.47967471
57.960000,0.34341050,0.34341050,0.47958074,0.47958074
58.000000,0.35864157,0.35864157,0.47949739,0.47949739
58.040000,0.37305215,0.37305215,0.47942408,0.47942408
58.080000,0.36163792,0.36163792,0.47934302,0.47934302
58.120000,0.35809632,0.35809632,0.47925963,0.47925963
58.160000,0.33183930,0.33183930,0.47915831,0.47915831
58.200000,0.28802326,0.28802326,0.47902703,0.47902703
58.240000,0.23932644,0.23932644,0.47886252,0.47886252
58.280000,0.20472838,0.20472838,0.47867450,0.47867450
58.320000,0.20450755,0.20450755,0.47848658,0.47848658
58.360000,0.19104284,0.19104284,0.47828970,0.47828970
58.400000,0.18162697,0.18162697,0.47808665,0.47808665
58.440000,0.17546599,0.17546599,0.47787966,0.47787966
58.480000,0.18414359,0.18414359,0.47767888,0.47767888
58.520000,0.18459070,0.18459070,0.47747869,0.47747869
58.560000,0.19383139,0.19383139,0.47728507,0.47728507
58.600000,0.20577745,0.20577745,0.47709987,0.47709987
58.640000,0.20908167,0.20908167,0.47691717,0.47691717
58.680000,0.19773646,0.19773646,0.47672699,0.47672699
58.720000,0.18740662,0.18740662,0.47653004,0.47653004
58.760000,0.16995757,0.16995757,0.47632149,0.47632149
58.800000,0.17263420,0.17263420,0.47611504,0.47611504
58.840000,0.17127896,0.17127896,0.47590795,0.47590795
58.880000,0.16055203,0.16055203,0.47569386,0.47569386
58.920000,0.15024832,0.15024832,0.47547307,0.47547307
58.960000,0.15609769,0.15609769,0.47525654,0.47525654
59.000000,0.15170353,0.15170353,0.47503733,0.47503733
59.040000,0.16372752,0.16372752,0.47482656,0.47482656
59.080000,0.17663499,0.17663499,0.47462481,0.47462481
59.120000,0.17708351,0.17708351,0.47442363,0.47442363
59.160000,0.18008734,0.18008734,0.47422475,0.47422475
59.200000,0.18124759,0.18124759,0.47402693,0.47402693
59.240000,0.18678443,0.18678443,0.47383311,0.47383311
59.280000,0.18831557,0.18831557,0.47364058,0.47364058
59.320000,0.18450300,0.18450300,0.47344574,0.47344574
59.360000,0.19100387,0.19100387,0.47325555,0.47325555
59.400000,0.17190942,0.17190942,0.47305276,0.47305276
59.440000,0.14849571,0.14849571,0.47283449,0.47283449
59.480000,0.12885610,0.12885610,0.47260333,0.47260333
59.520000,0.12947054,0.12947054,0.47237288,0.47237288
59.560000,0.13802835,0.13802835,0.47214849,0.47214849
59.600000,0.14799796,0.14799796,0.47193108,0.47193108
59.640000,0.16336182,0.16336182,0.47172427,0.47172427
59.680000,0.16742009,0.16742009,0.47152045,0.47152045
59.720000,0.16237326,0.16237326,0.47131352,0.47131352
59.760000,0.16494558,0.16494558,0.47110859,0.47110859
59.800000,0.16115850,0.16115850,0.47090141,0.47090141
59.840000,0.16080965,0.16080965,0.47069427,0.47069427
59.880000,0.15794311,0.15794311,0.47048549,0.47048549
59.920000,0.17087531,0.17087531,0.47028561,0.47028561
59.960000,0.18698315,0.18698315,0.47009674,0.47009674
60.000000,0.19915469,0.19915469,0.46991624,0.46991624
